boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_pressure_mpa,specific_volume_m3_kg,specific_u_j_kg,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa
95,268.70778965353986,R2-SIDE,REGION-2,SuperheatedVapor,5.392409165340526,0.03640360559492596,2594444.8952082833,,True,SuperheatedVapor,335.8285163362233,6.24207516967701,True,67.12072668268343,0.8496660043364841
96,268.75488118529313,R1-SIDE,REGION-1,SubcooledLiquid,5.39650952678625,0.0012995082033025,1171753.9438618883,,True,SubcooledLiquid,278.9990342528306,56.96415271832638,True,10.244153067537468,51.56764319154013
96,268.75488118529313,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.396455562230628,0.0012995434097196365,1171755.4534599425,1E-06,True,SubcooledLiquid,278.99939368093874,56.9051076418964,False,10.244512495645608,51.50865207966577
96,268.75488118529313,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.396455562230628,0.03637429254810658,2594413.1335200677,0.999999,True,SuperheatedVapor,335.9038124526386,6.2469850154692415,False,67.14893126734546,0.8505294532386136
96,268.75488118529313,R2-SIDE,REGION-2,SuperheatedVapor,5.3964015976750055,0.03637483382765605,2594417.228232069,,True,SuperheatedVapor,335.9050473709359,6.246923700093823,True,67.15016618564277,0.8505221024188172
97,268.8133836925032,R1-SIDE,REGION-1,SubcooledLiquid,5.401472627137364,0.0012996714947834246,1172043.396607252,,True,SubcooledLiquid,279.06795157315526,57.05115879972111,True,10.254567880652075,51.64968617258374
97,268.8133836925032,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.401418612951234,0.0012997066655765668,1172044.9060290195,1E-06,True,SubcooledLiquid,279.06831095929044,56.992181934181076,False,10.254927266787263,51.59076332122984
97,268.8133836925032,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.401418612951234,0.036338583625619265,2594378.6925531514,0.999999,True,SuperheatedVapor,335.9989026516257,6.253012061068075,False,67.18551895912253,0.8515934481168408
97,268.8133836925032,R2-SIDE,REGION-2,SuperheatedVapor,5.401364598765105,0.036339124512225575,2594382.789422303,,True,SuperheatedVapor,336.0001375699229,6.252950670298542,True,67.18675387741973,0.8515860715334371
98,268.8640391409398,R1-SIDE,REGION-1,SubcooledLiquid,5.405772831662186,0.001299812963468285,1172294.0545692714,,True,SubcooledLiquid,279.12763204030273,57.12661140088684,True,10.263592899362948,51.720838569224654
98,268.8640391409398,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.405718774474441,0.0012998481034467296,1172295.563838518,1E-06,True,SubcooledLiquid,279.1279913901234,57.067693535354216,False,10.263952249183603,51.66197476087977
98,268.8640391409398,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.405718774474441,0.03630769505792794,2594348.8105674926,0.999999,True,SuperheatedVapor,336.081251026951,6.258233876835292,False,67.21721188601123,0.8525151023608508
98,268.8640391409398,R2-SIDE,REGION-2,SuperheatedVapor,5.4056647172866965,0.036308235604660934,2594352.9093064503,,True,SuperheatedVapor,336.0824863177726,6.258172424865352,True,67.2184471768328,0.8525077075786553
99,268.91260992884634,R1-SIDE,REGION-1,SubcooledLiquid,5.409898521191045,0.0012999486798262651,1172534.423274096,,True,SubcooledLiquid,279.18486268430865,57.199060857558884,True,10.272252755462318,51.78916233636784
99,268.91260992884634,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.409844422746818,0.001299983790285123,1172535.9323972054,1E-06,True,SubcooledLiquid,279.18522199933466,57.14019951032723,False,10.272612070488321,51.73035508758041
99,268.91260992884634,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.409844422746818,0.03627810434940324,2594320.10543359,0.999999,True,SuperheatedVapor,336.1602217237838,6.263243574664797,False,67.24761179493748,0.8533991519179791
99,268.91260992884634,R2-SIDE,REGION-2,SuperheatedVapor,5.40979032430259,0.036278644570566496,2594324.205967147,,True,SuperheatedVapor,336.1614570146056,6.2631820599303945,True,67.24884708575928,0.8533917356278042
100,268.9904044747353,R1-SIDE,REGION-1,SubcooledLiquid,5.416511537830212,0.0013001661953206036,1172919.4690664383,,True,SubcooledLiquid,279.27654025391394,57.3153097487518,True,10.286135779178608,51.89879821092159
100,268.9904044747353,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.416457373256479,0.0013002012585536674,1172920.9779557008,1E-06,True,SubcooledLiquid,279.27689951326215,57.2565388161216,False,10.286495038526823,51.84008144286512
100,268.9904044747353,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.416457373256479,0.036230764042477576,2594274.0211877422,0.999999,True,SuperheatedVapor,336.28672988336075,6.271273138081944,False,67.29632540862542,0.8548157648254646
100,268.9904044747353,R2-SIDE,REGION-2,SuperheatedVapor,5.416403208682747,0.03623130374282939,2594278.124599233,,True,SuperheatedVapor,336.28796480165795,6.271211518476896,True,67.29756032692262,0.8548083097941488
101,269.0172909379006,R1-SIDE,REGION-1,SubcooledLiquid,5.418798487829589,0.0013002414112921483,1173052.5595564838,,True,SubcooledLiquid,279.30822846582953,57.35554617014578,True,10.290937527928918,51.93674768231619
101,269.0172909379006,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.418744300386585,0.0013002764582192847,1173054.0683649885,1E-06,True,SubcooledLiquid,279.30858770594966,57.296806454334295,False,10.291296768049051,51.87806215394771
101,269.0172909379006,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.418744300386585,0.036214418368147684,2594258.0631375285,0.999999,True,SuperheatedVapor,336.33045828438844,6.27404983910214,False,67.31316734648783,0.8553055387155553
101,269.0172909379006,R2-SIDE,REGION-2,SuperheatedVapor,5.418690112943581,0.03621495788868711,2594262.1675446765,,True,SuperheatedVapor,336.33169357521,6.273988188824405,True,67.3144026373094,0.8552980758808237
102,269.0666279315948,R1-SIDE,REGION-1,SubcooledLiquid,5.4229969872154795,0.0013003794880317768,1173296.8027945482,,True,SubcooledLiquid,279.36638161774965,57.42946055983586,True,10.299753686154872,52.00646357262038
102,269.0666279315948,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.422942757787902,0.0013004145050583098,1173298.3114549464,1E-06,True,SubcooledLiquid,279.3667408226064,57.370778085573114,False,10.300112891011622,51.947835327785214
102,269.0666279315948,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.422942757787902,0.03618444459624209,2594228.7385498625,0.999999,True,SuperheatedVapor,336.4107097200165,6.279147288790116,False,67.3440817884217,0.8562045310022146
102,269.0666279315948,R2-SIDE,REGION-2,SuperheatedVapor,5.422888528360324,0.03618498378706973,2594232.8447854277,,True,SuperheatedVapor,336.4119446383137,6.279085570323223,True,67.3453167067189,0.8561970419628988
103,269.16647517681133,R1-SIDE,REGION-1,SubcooledLiquid,5.431501428089641,0.0013006591411388517,1173791.1789133104,,True,SubcooledLiquid,279.4840902174549,57.57936482264719,True,10.317615040643545,52.147863394557554
103,269.16647517681133,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.431447113618504,0.0013006940977360938,1173792.6872743042,1E-06,True,SubcooledLiquid,279.48444935102486,57.52079802777326,False,10.317974174213532,52.08935091415476
103,269.16647517681133,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.431447113618504,0.036123866317859896,2594169.2280420503,0.999999,True,SuperheatedVapor,336.57315456083063,6.2894719550709075,False,67.4066793840193,0.8580248414524032
103,269.16647517681133,R2-SIDE,REGION-2,SuperheatedVapor,5.4313927991473685,0.036124404842397595,2594173.3379833526,,True,SuperheatedVapor,336.57438947912783,6.289410106801703,True,67.4079143023165,0.8580173076543343
104,269.1776982307432,R1-SIDE,REGION-1,SubcooledLiquid,5.432457982553435,0.001300690592876031,1173846.7547153416,,True,SubcooledLiquid,279.49732255127185,57.59624104024173,True,10.319624320528646,52.16378305768829
104,269.1776982307432,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.43240365851685,0.0013007255426878207,1173848.2630427093,1E-06,True,SubcooledLiquid,279.49768167683567,57.537687234203155,False,10.319983446092465,52.10528357568631
104,269.1776982307432,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.43240365851685,0.03611706404250898,2594162.5251954226,0.999999,True,SuperheatedVapor,336.5914164506552,6.290633184426179,False,67.41371821991197,0.8582295259093291
104,269.1776982307432,R2-SIDE,REGION-2,SuperheatedVapor,5.432349334480265,0.03611760249223564,2594166.6355537116,,True,SuperheatedVapor,336.5926513689524,6.290571321545525,True,67.41495313820917,0.8582219870652601
105,269.2148237466812,R1-SIDE,REGION-1,SubcooledLiquid,5.435623151754221,0.0013007946603409049,1174030.6075798688,,True,SubcooledLiquid,279.541097042826,57.652105478862914,True,10.326273296144791,52.21648232710869
105,269.2148237466812,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.43556879606626,0.0013008295877166036,1174032.1157960433,1E-06,True,SubcooledLiquid,279.5414561419151,57.593594619664536,False,10.3266323952339,52.15802582359828
105,269.2148237466812,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.43556879606626,0.03609457219111915,2594140.33259911,0.999999,True,SuperheatedVapor,336.6518305908844,6.294475527252968,False,67.43700684420321,0.8589067311867078
105,269.2148237466812,R2-SIDE,REGION-2,SuperheatedVapor,5.4355144403783,0.03609511039349043,2594144.444337437,,True,SuperheatedVapor,336.6530655091816,6.294413616007199,True,67.43824176250041,0.8588991756288991
106,269.2245281159875,R1-SIDE,REGION-1,SubcooledLiquid,5.436450738569575,0.0013008218695095945,1174078.668016166,,True,SubcooledLiquid,279.552540003849,57.66671781812384,True,10.328011887861521,52.23026707955427
106,269.2245281159875,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.436396374605828,0.001300856791023169,1174080.1762032853,1E-06,True,SubcooledLiquid,279.5528990960204,57.60821817993391,False,10.3283709800329,52.17182180532808
106,269.2245281159875,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.436396374605828,0.0360886954636017,2594134.526587332,0.999999,True,SuperheatedVapor,336.66762338916305,6.295480150019817,False,67.44309527317557,0.8590837754139891
106,269.2245281159875,R2-SIDE,REGION-2,SuperheatedVapor,5.436342010642083,0.03608923360134554,2594138.6386865606,,True,SuperheatedVapor,336.66885830746025,6.295418226123894,True,67.44433019147277,0.859076215481811
107,269.286198878288,R1-SIDE,REGION-1,SubcooledLiquid,5.4417122584454365,0.001300994846405009,1174384.1137094805,,True,SubcooledLiquid,279.625265168924,57.75967290648385,True,10.33906629063597,52.317960648038415
107,269.286198878288,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.441657841867017,0.0013010297306895238,1174385.6217120553,1E-06,True,SubcooledLiquid,279.6256242171561,57.7012445286511,False,10.339425338868068,52.25958668678408
107,269.286198878288,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.441657841867017,0.036051373328961474,2594097.581126838,0.999999,True,SuperheatedVapor,336.7679959837627,6.301866997825812,False,67.4817971054747,0.8602091559587945
107,269.286198878288,R2-SIDE,REGION-2,SuperheatedVapor,5.441603425288599,0.03605191105628825,2594101.695521172,,True,SuperheatedVapor,336.76923090206014,6.301804993462884,True,67.48303202377213,0.8602015681742854
108,269.3115269780159,R1-SIDE,REGION-1,SubcooledLiquid,5.44387428362823,0.0013010659198639592,1174509.5719283638,,True,SubcooledLiquid,279.6551361734199,57.79789676418499,True,10.343609195404042,52.35402248055676
108,269.3115269780159,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.4438198454297755,0.0013011007888707737,1174511.0798551964,1E-06,True,SubcooledLiquid,279.6554952036182,57.73949762859152,False,10.343968225602339,52.29567778316175
108,269.3115269780159,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.4438198454297755,0.036036057265494546,2594082.3833573936,0.999999,True,SuperheatedVapor,336.8092240011973,6.304491330052183,False,67.49769702318144,0.860671484622408
108,269.3115269780159,R2-SIDE,REGION-2,SuperheatedVapor,5.4437654072313215,0.03603659482440723,2594086.49869513,,True,SuperheatedVapor,336.8104589194945,6.304429292603395,True,67.49893194147865,0.8606638853720732
109,269.34476251006106,R1-SIDE,REGION-1,SubcooledLiquid,5.446712287971356,0.0013011592108122466,1174674.208878705,,True,SubcooledLiquid,279.6943354473108,57.84809597398665,True,10.349572937249718,52.40138368601529
109,269.34476251006106,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.446657821393141,0.0013011940597824484,1174675.7167061921,1E-06,True,SubcooledLiquid,279.6946944538553,57.78973518862329,False,10.349931943794218,52.34307736723015
109,269.34476251006106,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.446657821393141,0.03601597019472678,2594062.419352757,0.999999,True,SuperheatedVapor,336.8633275785437,6.307936089097792,False,67.51856506848264,0.8612782677046509
109,269.34476251006106,R2-SIDE,REGION-2,SuperheatedVapor,5.446603354814927,0.03601650753277322,2594066.535929143,,True,SuperheatedVapor,336.86456249684113,6.307874008200021,True,67.51979998678007,0.8612706533850938
110,269.35565841197956,R1-SIDE,REGION-1,SubcooledLiquid,5.44764294217726,0.0013011898022271635,1174728.185922422,,True,SubcooledLiquid,279.7071871243862,57.86456358123749,True,10.351528712406662,52.41692063906023
110,269.35565841197956,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.447588466292596,0.0013012246446312474,1174729.6937173505,1E-06,True,SubcooledLiquid,279.70754612317876,57.806215363281524,False,10.351887711199197,52.35862689698893
110,269.35565841197956,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.447588466292596,0.03600938750456121,2594055.869063332,0.999999,True,SuperheatedVapor,336.8810660716239,6.3090656917547685,False,67.52540765964432,0.8614772254621723
110,269.35565841197956,R2-SIDE,REGION-2,SuperheatedVapor,5.447533990407933,0.03600992477023034,2594059.9860459734,,True,SuperheatedVapor,336.8823009899213,6.309003596604326,True,67.52664257794174,0.8614696061963922
111,269.35622538924224,R1-SIDE,REGION-1,SubcooledLiquid,5.447691372861352,0.0013011913941714762,1174730.9946981836,,True,SubcooledLiquid,279.70785588052,57.86542062677353,True,10.351630491277774,52.41772925391218
111,269.35622538924224,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.447636896492387,0.0013012262362339232,1174732.5024914178,1E-06,True,SubcooledLiquid,279.7082148789091,57.807073062699644,False,10.351989489666835,52.35943616620726
111,269.35622538924224,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.447636896492387,0.03600904500442682,2594055.5281418073,0.999999,True,SuperheatedVapor,336.88198918702085,6.309124475989812,False,67.52576379777861,0.8614875794974246
111,269.35622538924224,R2-SIDE,REGION-2,SuperheatedVapor,5.447582420123423,0.03600958226633018,2594059.645145589,,True,SuperheatedVapor,336.8832237327939,6.309062375916166,True,67.52699834355167,0.8614799557927428
112,269.3710194945336,R1-SIDE,REGION-1,SubcooledLiquid,5.448955188140975,0.001301232935997058,1174804.2851710864,,True,SubcooledLiquid,279.72530599311585,57.88778836297731,True,10.354286498582269,52.43883317483633
112,269.3710194945336,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.448900699133983,0.0013012677691464384,1174805.7929201229,1E-06,True,SubcooledLiquid,279.7256649809816,57.829457858156324,False,10.354645486448021,52.380557159022345
112,269.3710194945336,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.448900699133983,0.03600010941220918,2594046.6299851406,0.999999,True,SuperheatedVapor,336.9060743778481,6.31065843570943,False,67.5350548833145,0.8617577365754476
112,269.3710194945336,R2-SIDE,REGION-2,SuperheatedVapor,5.448846210126992,0.03600064657586683,2594050.7475406663,,True,SuperheatedVapor,336.90730929614506,6.310596320458641,True,67.53628980161147,0.8617501103316494
113,269.3758408248424,R1-SIDE,REGION-1,SubcooledLiquid,5.449367108043551,0.0013012464756645332,1174828.1707155772,,True,SubcooledLiquid,279.73099302751837,57.89507994249796,True,10.355152202675981,52.445712834454405
113,269.3758408248424,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.449312614917401,0.0013012813059097108,1174829.6784502119,1E-06,True,SubcooledLiquid,279.7313520119552,57.83675499616676,False,10.355511187112825,52.38744238124936
113,269.3758408248424,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.449312614917401,0.03599719786184476,2594043.7290721564,0.999999,True,SuperheatedVapor,336.91392383891616,6.311158400040788,False,67.53808301407378,0.8618457851233865
113,269.3758408248424,R2-SIDE,REGION-2,SuperheatedVapor,5.449258121791252,0.035997734993490765,2594047.8468075288,,True,SuperheatedVapor,336.9151587572136,6.311096278479465,True,67.5393179323712,0.8618381566882132
114,269.38479275703435,R1-SIDE,REGION-1,SubcooledLiquid,5.450131997156127,0.0013012716170358863,1174872.5205164182,,True,SubcooledLiquid,279.74155250390913,57.90862113051985,True,10.356759746874786,52.45848913336372
114,269.38479275703435,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.450077496381163,0.0013013064418894104,1174874.0282243157,1E-06,True,SubcooledLiquid,279.74191148197997,57.85030650347838,False,10.357118724945622,52.40022900709722
114,269.38479275703435,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.450077496381163,0.03599179255950699,2594038.341483253,0.999999,True,SuperheatedVapor,336.92849885501903,6.312086775825073,False,67.54370609798468,0.8620092794439103
114,269.38479275703435,R2-SIDE,REGION-2,SuperheatedVapor,5.4500229956062,0.03599232963172383,2594042.4595525954,,True,SuperheatedVapor,336.9297334007921,6.312024638362698,True,67.54494064375774,0.862001642756498
115,269.40271410346065,R1-SIDE,REGION-1,SubcooledLiquid,5.45166351544765,0.0013013219559025611,1174961.309372977,,True,SubcooledLiquid,279.76269270785167,57.935740336816465,True,10.359978604391017,52.48407682136882
115,269.40271410346065,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.4516089993576555,0.0013013567699649143,1174962.8170273579,1E-06,True,SubcooledLiquid,279.7630516731805,57.87744636320746,False,10.360337569719832,52.42583736384981
115,269.40271410346065,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.4516089993576555,0.035980974034123064,2594027.5504611703,0.999999,True,SuperheatedVapor,336.95767794412575,6.313945609870244,False,67.5549638406651,0.862336610512588
